"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"8979",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8980",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8981",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8982",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8983",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8984",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8985",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8986",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8987",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8988",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8989",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8990",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8991",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8992",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8993",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8994",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8995",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8996",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8997",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8998",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"8999",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"9000",-0.117204449339207,-0.269963084327103,834.886595833333,50696.2904564315,77933,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,1359711,-0.096008613445378,33
"9001",-0.0187,0.034899998,0,1,85751,-0.00769,0.00991,0.0118,8882190,0.0137,34
"9002",-0.0234,0.035599999,0,1,85751,-0.00762,0.00962,0.0114,8882190,0.0137,34
"9003",-0.0434,0.0228,0,1,85751,-0.00751,0.00925,0.0109,8882190,0.0137,34
"9004",-0.0437,-0.016000001,0,1,85751,-0.00738,0.00881,0.0103,8882190,0.0153,34
"9005",-0.0259,-0.033599999,0,1,85751,-0.00724,0.00831,0.00963,8882190,0.0153,34
"9006",-0.0328,-0.0568,0,1,85751,-0.00712,0.00775,0.00888,8882190,0.0153,34
"9007",-0.0212,-0.037500001,0,1,85751,-0.00713,0.00712,0.0081,8882190,0.0153,34
"9008",-0.0082,-0.017200001,0,1,85751,-0.0073,0.00642,0.00727,8882190,0.0124,34
"9009",-0.0226,-0.030999999,0.143,2,85751,-0.0077,0.00562,0.00639,8882190,0.0107,34
"9010",-0.00388,-0.022,0.286,3,85751,-0.00841,0.00469,0.00544,8882190,0.0107,34
"9011",-0.00265,-0.0228,0.714,6,85751,-0.00951,0.0036,0.0044,8882190,0.00913,34
"9012",-0.00506,-0.0372,1,8,85751,-0.0111,0.00233,0.00324,8882190,0.00769,34
"9013",0.00974,-0.0561,2.57,19,85751,-0.0133,0.000746,0.00182,8882190,0.00493,34
"9014",-0.00736,-0.091200002,3.71,27,85751,-0.0163,-0.00117,0.000137,8882190,-0.0076,34
"9015",-0.0204,-0.114,4.57,33,85751,-0.02,-0.00344,-0.00183,8882190,-0.0192,34
"9016",-0.0178,-0.13699999,6.43,47,85751,-0.0243,-0.00607,-0.00407,8882190,-0.0277,34
"9017",-0.039,-0.182,9.86,72,85751,-0.0295,-0.00907,-0.00659,8882190,-0.0402,34
"9018",-0.0667,-0.20900001,14.3,106,85751,-0.0354,-0.0124,-0.00936,8882190,-0.0626,34
"9019",-0.0959,-0.235,21,155,85751,-0.0422,-0.0162,-0.0124,8882190,-0.0842,34
"9020",-0.126,-0.28,28.1,216,85751,-0.0498,-0.0202,-0.0155,8882190,-0.106,34
"9021",-0.157,-0.31900001,36.3,281,85751,-0.0584,-0.0246,-0.0188,8882190,-0.129,34
"9022",-0.184,-0.34299999,49.9,382,85751,-0.0679,-0.0292,-0.0221,8882190,-0.152,34
"9023",-0.205,-0.359,53,418,85751,-0.0782,-0.0342,-0.0254,8882190,-0.169,34
"9024",-0.228,-0.38600001,58.4,481,85751,-0.0893,-0.0395,-0.0289,8882190,-0.183,34
"9025",-0.269,-0.42300001,73.9,623,85751,-0.101,-0.0452,-0.0323,8882190,-0.193,34
"9026",-0.289,-0.43700001,85.6,754,85751,-0.114,-0.0513,-0.0358,8882190,-0.2,34
"9027",-0.317,-0.461,102,930,85751,-0.127,-0.0577,-0.0393,8882190,-0.207,34
"9028",-0.339,-0.47799999,109,1042,85751,-0.141,-0.0646,-0.0429,8882190,-0.217,34
"9029",-0.359,-0.49000001,105,1120,85751,-0.156,-0.0718,-0.0465,8882190,-0.225,34
"9030",-0.36,-0.51700002,122,1269,85751,-0.171,-0.0792,-0.0502,8882190,-0.229,34
"9031",-0.338,-0.51499999,124,1351,85751,-0.187,-0.0869,-0.0538,8882190,-0.23,34
"9032",-0.305,-0.509,133,1552,85751,-0.202,-0.0946,-0.0574,8882190,-0.229,34
"9033",-0.302,-0.52600002,139,1730,85751,-0.217,-0.102,-0.0609,8882190,-0.227,34
"9034",-0.317,-0.53200001,141,1916,85751,-0.232,-0.11,-0.0643,8882190,-0.227,34
"9035",-0.312,-0.52999997,153,2112,85751,-0.246,-0.117,-0.0675,8882190,-0.222,34
"9036",-0.298,-0.52600002,164,2267,85751,-0.259,-0.125,-0.0705,8882190,-0.213,34
"9037",-0.296,-0.51599997,167,2440,85751,-0.27,-0.131,-0.0733,8882190,-0.215,34
"9038",-0.317,-0.51499999,175,2578,85751,-0.281,-0.138,-0.0758,8882190,-0.214,34
"9039",-0.328,-0.51200002,172,2756,85751,-0.291,-0.143,-0.0782,8882190,-0.215,34
"9040",-0.325,-0.5,165,2885,85751,-0.3,-0.149,-0.0803,8882190,-0.217,34
"9041",-0.301,-0.48500001,165,3068,85751,-0.308,-0.153,-0.082,8882190,-0.22,34
"9042",-0.28,-0.46900001,157,3213,85751,-0.314,-0.157,-0.0833,8882190,-0.217,34
"9043",-0.313,-0.472,153,3341,85751,-0.32,-0.159,-0.0842,8882190,-0.223,34
"9044",-0.34,-0.47400001,141,3428,85751,-0.324,-0.161,-0.0847,8882190,-0.225,34
"9045",-0.258,-0.46599999,140,3555,85751,-0.327,-0.162,-0.0847,8882190,-0.227,34
"9046",-0.225,-0.45500001,138,3721,85751,-0.33,-0.163,-0.0844,8882190,-0.227,34
"9047",-0.213,-0.45300001,141,3875,85751,-0.331,-0.163,-0.0836,8882190,-0.226,34
"9048",-0.217,-0.44400001,140,4045,85751,-0.332,-0.163,-0.0825,8882190,-0.222,34
"9049",-0.234,-0.45199999,141,4199,85751,-0.332,-0.162,-0.0812,8882190,-0.219,34
"9050",-0.215,-0.447,144,4346,85751,-0.332,-0.161,-0.0797,8882190,-0.211,34
"9051",-0.167,-0.43399999,162,4564,85751,-0.331,-0.16,-0.078,8882190,-0.207,34
"9052",-0.181,-0.405,162,4691,85751,-0.33,-0.159,-0.0762,8882190,-0.204,34
"9053",-0.192,-0.40900001,171,4915,85751,-0.329,-0.158,-0.0744,8882190,-0.203,34
"9054",-0.236,-0.41100001,179,5125,85751,-0.327,-0.157,-0.0725,8882190,-0.203,34
"9055",-0.229,-0.403,198,5431,85751,-0.326,-0.156,-0.0707,8882190,-0.201,34
"9056",-0.226,-0.39300001,223,5762,85751,-0.324,-0.155,-0.0689,8882190,-0.199,34
"9057",-0.202,-0.38600001,234,5986,85751,-0.323,-0.154,-0.0671,8882190,-0.193,34
"9058",-0.201,-0.38800001,229,6164,85751,-0.322,-0.153,-0.0654,8882190,-0.193,34
"9059",-0.237,-0.40599999,243,6389,85751,-0.32,-0.152,-0.0638,8882190,-0.185,34
"9060",-0.238,-0.39199999,244,6621,85751,-0.319,-0.151,-0.0622,8882190,-0.186,34
"9061",-0.189,-0.38,264,6973,85751,-0.318,-0.15,-0.0606,8882190,-0.183,34
"9062",-0.182,-0.37099999,287,7439,85751,-0.317,-0.149,-0.059,8882190,-0.179,34
"9063",-0.174,-0.36700001,289,7785,85751,-0.316,-0.148,-0.0574,8882190,-0.172,34
"9064",-0.166,-0.36899999,300,8089,85751,-0.315,-0.147,-0.0557,8882190,-0.166,34
"9065",-0.162,-0.359,314,8362,85751,-0.313,-0.146,-0.0539,8882190,-0.161,34
"9066",-0.155,-0.34799999,330,8696,85751,-0.312,-0.145,-0.0519,8882190,-0.166,34
"9067",-0.148,-0.34599999,347,9052,85751,-0.311,-0.143,-0.0499,8882190,-0.16,34
"9068",-0.143,-0.33700001,342,9369,85751,-0.309,-0.142,-0.0476,8882190,-0.159,34
"9069",-0.137,-0.338,330,9750,85751,-0.307,-0.14,-0.0452,8882190,-0.16,34
"9070",-0.129,-0.331,331,10099,85751,-0.304,-0.138,-0.0426,8882190,-0.16,34
"9071",-0.143,-0.33500001,327,10379,85751,-0.301,-0.136,-0.04,8882190,-0.166,34
"9072",-0.165,-0.34099999,317,10581,85751,-0.298,-0.133,-0.0374,8882190,-0.166,34
"9073",-0.166,-0.34299999,298,10781,85751,-0.295,-0.131,-0.0348,8882190,-0.163,34
"9074",-0.16,-0.33899999,288,11071,85751,-0.291,-0.128,-0.0322,8882190,-0.163,34
"9075",-0.16,-0.33500001,297,11449,85751,-0.287,-0.126,-0.0297,8882190,-0.163,34
"9076",-0.164,-0.32499999,327,12037,85751,-0.282,-0.123,-0.0272,8882190,-0.157,34
"9077",-0.166,-0.315,350,12551,85751,-0.277,-0.119,-0.0248,8882190,-0.155,34
"9078",-0.155,-0.30500001,339,12754,85751,-0.272,-0.116,-0.0224,8882190,-0.161,34
"9079",-0.139,-0.28799999,333,12912,85751,-0.267,-0.113,-0.0201,8882190,-0.161,34
"9080",-0.126,-0.27700001,346,13200,85751,-0.261,-0.109,-0.0179,8882190,-0.161,34
"9081",-0.113,-0.255,387,13779,85751,-0.255,-0.105,-0.0157,8882190,-0.156,34
"9082",-0.0997,-0.221,389,14172,85751,-0.249,-0.102,-0.0136,8882190,-0.15,34
"9083",-0.0984,-0.199,390,14768,85751,-0.244,-0.0984,-0.0115,8882190,-0.147,34
"9084",-0.102,-0.19599999,378,15196,85751,-0.238,-0.095,-0.0096,8882190,-0.145,34
"9085",-0.0981,-0.19599999,403,15573,85751,-0.233,-0.0917,-0.00772,8882190,-0.122,34
"9086",-0.0883,-0.204,421,15857,85751,-0.228,-0.0886,-0.00589,8882190,-0.128,34
"9087",-0.0932,-0.18799999,420,16141,85751,-0.223,-0.0856,-0.00409,8882190,-0.118,34
"9088",-0.0734,-0.20200001,430,16786,85751,-0.218,-0.0827,-0.00231,8882190,-0.116,34
"9089",-0.0926,-0.21799999,472,17476,85751,-0.213,-0.08,-0.000538,8882190,-0.117,34
"9090",-0.133,-0.212,469,18050,85751,-0.209,-0.0774,0.00124,8882190,-0.117,34
"9091",-0.133,-0.207,474,18515,85751,-0.205,-0.0749,0.003,8882190,-0.112,34
"9092",-0.137,-0.20299999,444,18684,85751,-0.201,-0.0726,0.00475,8882190,-0.112,34
"9093",-0.125,-0.17299999,424,18825,85751,-0.197,-0.0704,0.00643,8882190,-0.106,34
"9094",-0.131,-0.182,440,19223,85751,-0.194,-0.0684,0.008,8882190,-0.104,34
"9095",-0.171,-0.18700001,444,19896,85751,-0.19,-0.0665,0.00943,8882190,-0.101,34
"9096",-0.152,-0.178,412,20359,85751,-0.187,-0.0648,0.0106,8882190,-0.0952,34
"9097",-0.104,-0.204,382,20723,85751,-0.184,-0.0633,0.0116,8882190,-0.0925,34
"9098",-0.098,-0.21699999,355,20997,85751,-0.181,-0.0618,0.0123,8882190,-0.0875,34
"9099",-0.0861,-0.219,366,21246,85751,-0.178,-0.0605,0.0127,8882190,-0.0846,34
"9100",-0.0742,-0.228,377,21463,85751,-0.176,-0.0592,0.0129,8882190,-0.0812,34
"9101",-0.0824,-0.23100001,359,21738,85751,-0.173,-0.0581,0.0128,8882190,-0.0826,34
"9102",-0.086,-0.234,599,24091,85751,-0.171,-0.057,0.0125,8882190,-0.0858,34
"9103",-0.0995,-0.228,579,24411,85751,-0.168,-0.056,0.012,8882190,-0.0843,34
"9104",-0.102,-0.227,573,24733,85751,-0.166,-0.0551,0.0113,8882190,-0.0816,34
"9105",-0.0942,-0.22,576,25026,85751,-0.164,-0.0543,0.0104,8882190,-0.0791,34
"9106",-0.101,-0.221,580,25307,85751,-0.163,-0.0537,0.00937,8882190,-0.0761,34
"9107",-0.103,-0.219,581,25530,85751,-0.161,-0.0531,0.00824,8882190,-0.0745,34
"9108",-0.0888,-0.207,584,25829,85751,-0.16,-0.0526,0.00705,8882190,-0.0703,34
"9109",-0.0807,-0.20200001,297,26167,85751,-0.159,-0.0522,0.00584,8882190,-0.0639,34
"9110",-0.0616,-0.213,314,26611,85751,-0.158,-0.0519,0.00468,8882190,-0.0624,34
"9111",-0.0581,-0.19499999,311,26913,85751,-0.157,-0.0516,0.00365,8882190,-0.0611,34
"9112",-0.0589,-0.19499999,327,27314,85751,-0.156,-0.0513,0.0028,8882190,-0.0661,34
"9113",-0.0561,-0.189,327,27598,85751,-0.155,-0.051,0.00212,8882190,-0.0602,34
"9114",-0.066,-0.199,331,27849,85751,-0.154,-0.0507,0.00159,8882190,-0.0636,34
"9115",-0.0737,-0.204,337,28187,85751,-0.154,-0.0505,0.00118,8882190,-0.065,34
"9116",-0.0866,-0.206,355,28652,85751,-0.153,-0.0502,0.000836,8882190,-0.0666,34
"9117",-0.108,-0.20900001,370,29204,85751,-0.152,-0.0499,0.000519,8882190,-0.0666,34
"9118",-0.107,-0.215,401,29718,85751,-0.151,-0.0496,0.000182,8882190,-0.0708,34
"9119",-0.103,-0.221,417,30235,85751,-0.15,-0.0492,-0.000217,8882190,-0.0633,34
"9120",-0.104,-0.229,445,30716,85751,-0.149,-0.0489,-0.000696,8882190,-0.0691,34
"9121",-0.0989,-0.227,465,31103,85751,-0.148,-0.0485,-0.00124,8882190,-0.0691,34
"9122",-0.0867,-0.215,505,31723,85751,-0.147,-0.0481,-0.00183,8882190,-0.0677,34
"9123",-0.0812,-0.21699999,522,32307,85751,-0.146,-0.0477,-0.00243,8882190,-0.0661,34
"9124",-0.0689,-0.20900001,525,32876,85751,-0.144,-0.0472,-0.00301,8882190,-0.0646,34
"9125",-0.097,-0.26300001,550,33565,85751,-0.143,-0.0468,-0.00353,8882190,-0.0674,34
"9126",-0.0717,-0.163,573,34243,85751,-0.142,-0.0464,-0.00396,8882190,-0.0672,34
"9127",-0.054,-0.18700001,576,34750,85751,-0.141,-0.0459,-0.00429,8882190,-0.0646,34
"9128",-0.0548,-0.206,602,35318,85751,-0.14,-0.0455,-0.00452,8882190,-0.063,34
"9129",-0.0371,-0.221,587,35834,85751,-0.139,-0.0452,-0.00468,8882190,-0.0643,34
"9130",-0.0466,-0.229,603,36526,85751,-0.138,-0.0448,-0.00478,8882190,-0.0659,34
"9131",-0.0645,-0.236,640,37358,85751,-0.137,-0.0446,-0.00484,8882190,-0.0717,34
"9132",-0.0818,-0.243,693,38414,85751,-0.136,-0.0444,-0.0049,8882190,-0.0689,34
"9133",-0.0945,-0.24699999,693,39095,85751,-0.135,-0.0443,-0.00496,8882190,-0.0714,34
"9134",-0.0887,-0.249,736,39901,85751,-0.134,-0.0443,-0.00502,8882190,-0.0714,34
"9135",-0.0982,-0.25600001,755,40603,85751,-0.134,-0.0444,-0.00509,8882190,-0.0697,34
"9136",-0.129,-0.257,812,41516,85751,-0.133,-0.0445,-0.00516,8882190,-0.0697,34
"9137",-0.118,-0.25999999,840,42409,85751,-0.133,-0.0446,-0.00523,8882190,-0.0713,34
"9138",-0.103,-0.26300001,858,43361,85751,-0.132,-0.0447,-0.00531,8882190,-0.067,34
"9139",-0.095,-0.26899999,833,44243,85751,-0.132,-0.0448,-0.00537,8882190,-0.067,34
"9140",-0.0935,-0.266,860,45118,85751,-0.132,-0.0447,-0.00544,8882190,-0.0695,34
"9141",-0.0874,-0.25799999,865,45953,85751,-0.131,-0.0446,-0.00551,8882190,-0.0695,34
"9142",-0.0787,-0.249,879,46754,85751,-0.131,-0.0445,-0.00557,8882190,-0.0695,34
"9143",-0.0811,-0.25799999,911,47893,85751,-0.131,-0.0442,-0.0056,8882190,-0.0695,34
"9144",-0.087,-0.242,910,48777,85751,-0.131,-0.0439,-0.00556,8882190,-0.0663,34
"9145",-0.0866,-0.22400001,913,49751,85751,-0.131,-0.0435,-0.00544,8882190,-0.0663,34
"9146",-0.0761,-0.22,950,50895,85751,-0.131,-0.0431,-0.00519,8882190,-0.0663,34
"9147",-0.0785,-0.22400001,945,51735,85751,-0.131,-0.0427,-0.00479,8882190,-0.0638,34
"9148",-0.0872,-0.227,962,52685,85751,-0.13,-0.0422,-0.00423,8882190,-0.0696,34
"9149",-0.0846,-0.227,938,53323,85751,-0.13,-0.0418,-0.00351,8882190,-0.0696,34
"9150",-0.0785,-0.21799999,889,54114,85751,-0.129,-0.0413,-0.00268,8882190,-0.0682,34
"9151",-0.0845,-0.22400001,906,55119,85751,-0.128,-0.0407,-0.00178,8882190,-0.0682,34
"9152",-0.0829,-0.234,909,56111,85751,-0.128,-0.0402,-0.000846,8882190,-0.0682,34
"9153",-0.085,-0.23899999,875,57020,85751,-0.127,-0.0396,7.71e-05,8882190,-0.0669,34
"9154",-0.0916,-0.249,904,58064,85751,-0.127,-0.039,0.000956,8882190,-0.0644,34
"9155",-0.0896,-0.25099999,901,58990,85751,-0.127,-0.0383,0.00177,8882190,-0.0615,34
"9156",-0.0906,-0.255,878,59471,85751,-0.127,-0.0377,0.00254,8882190,-0.0615,34
"9157",-0.0896,-0.25600001,878,60263,85751,-0.127,-0.0369,0.00325,8882190,-0.0601,34
"9158",-0.0873,-0.273,875,61247,85751,-0.127,-0.0362,0.00395,8882190,-0.0601,34
"9159",-0.0895,-0.28099999,861,62139,85751,-0.127,-0.0354,0.00464,8882190,-0.0601,34
"9160",-0.0879,-0.28299999,891,63256,85751,-0.128,-0.0345,0.00534,8882190,-0.0601,34
"9161",-0.0752,-0.27599999,881,64231,85751,-0.128,-0.0337,0.00606,8882190,-0.0626,34
"9162",-0.0763,-0.278,835,64835,85751,-0.128,-0.0328,0.00679,8882190,-0.0626,34
"9163",-0.083,-0.28099999,851,65427,85751,-0.129,-0.032,0.0075,8882190,-0.0643,34
"9164",-0.0872,-0.289,840,66146,85751,-0.129,-0.0311,0.00819,8882190,-0.0643,34
"9165",-0.0814,-0.28299999,780,66705,85751,-0.13,-0.0303,0.00884,8882190,-0.0643,34
"9166",-0.0777,-0.28299999,806,67781,85751,-0.13,-0.0296,0.00943,8882190,-0.0643,34
"9167",-0.0765,-0.287,786,68761,85751,-0.131,-0.0288,0.00994,8882190,-0.0643,34
"9168",-0.0827,-0.29100001,761,69560,85751,-0.131,-0.0282,0.0104,8882190,-0.0643,34
"9169",-0.0821,-0.289,773,70246,85751,-0.132,-0.0275,0.0108,8882190,-0.0584,34
"9170",-0.0797,-0.285,767,70796,85751,-0.133,-0.027,0.0111,8882190,-0.0551,34
"9171",-0.0758,-0.28200001,767,71517,85751,-0.133,-0.0264,0.0114,8882190,-0.0551,34
"9172",-0.0758,-0.273,786,72204,85751,-0.134,-0.0259,0.0117,8882190,-0.0535,34
"9173",-0.073,-0.27000001,755,73067,85751,-0.135,-0.0253,0.0119,8882190,-0.052,34
"9174",-0.0692,-0.25799999,733,73895,85751,-0.136,-0.0247,0.0121,8882190,-0.052,34
"9175",-0.0618,-0.252,740,74740,85751,-0.136,-0.0241,0.0124,8882190,-0.0495,34
"9176",-0.0547,-0.255,708,75205,85751,-0.137,-0.0235,0.0126,8882190,-0.0495,34
"9177",-0.0593,-0.25299999,708,75755,85751,-0.138,-0.0228,0.0129,8882190,-0.0495,34
"9178",-0.0644,-0.25099999,705,76453,85751,-0.139,-0.0221,0.0132,8882190,-0.0509,34
"9179",-0.0638,-0.248,717,77220,85751,-0.14,-0.0214,0.0136,8882190,-0.0525,34
"9180",-0.0622,-0.249,724,78136,85751,-0.141,-0.0208,0.014,8882190,-0.0539,34
"9181",-0.0633,-0.25600001,727,78984,85751,-0.142,-0.0202,0.0145,8882190,-0.0553,34
"9182",-0.0641,-0.257,718,79767,85751,-0.143,-0.0196,0.0151,8882190,-0.0553,34
"9183",-0.0702,-0.26300001,729,80311,85751,-0.145,-0.0191,0.0157,8882190,-0.0553,34
"9184",-0.0667,-0.26899999,711,80733,85751,-0.146,-0.0187,0.0163,8882190,-0.057,34
"9185",-0.0538,-0.27000001,748,81688,85751,-0.148,-0.0183,0.017,8882190,-0.0556,34
"9186",-0.0559,-0.27000001,720,82261,85751,-0.149,-0.0181,0.0176,8882190,-0.054,34
"9187",-0.0619,-0.271,712,83119,85751,-0.151,-0.0178,0.0182,8882190,-0.0512,34
"9188",-0.0803,-0.26199999,791,84519,85751,-0.153,-0.0177,0.0188,8882190,-0.047,34
"9189",-0.0758,-0.257,821,85517,85751,-0.154,-0.0176,0.0193,8882190,-0.0445,34
"9190",-0.0738,-0.23899999,871,86406,85751,-0.156,-0.0175,0.0197,8882190,-0.0474,34
"9191",-0.0957,-0.294,893,86981,85751,-0.158,-0.0174,0.02,8882190,-0.0609,34
"9192",-0.118,-0.213,863,87730,85751,-0.159,-0.0173,0.0203,8882190,-0.0488,34
"9193",-0.077,-0.21600001,912,88643,85751,-0.161,-0.0173,0.0204,8882190,-0.052,34
"9194",-0.0845,-0.199,1016,90232,85751,-0.162,-0.0173,0.0205,8882190,-0.0549,34
"9195",-0.0727,-0.199,1022,91672,85751,-0.0541,-0.0515,-0.0145949479381443,8882190,-0.0563,34
"9196",-0.0729,-0.19400001,1084,93102,85751,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,8882190,-0.0663,34
"9197",-0.0902,-0.20100001,1188,94723,85751,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,8882190,-0.0663,34
"9198",-0.101,-0.214,1226,95564,85751,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,8882190,-0.0629,34
"9199",-0.083,-0.21600001,1325,97002,85751,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,8882190,-0.0601,34
"9200",-0.107,-0.226,1408,98501,85751,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,8882190,-0.0553,34
"9201",-0.104,-0.229,1484,100619,85751,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,8882190,-0.0524,34
"9202",-0.0879,-0.23199999,1648,103211,85751,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,8882190,-0.0524,34
"9203",-0.0808,-0.23100001,1787,105609,85751,-0.174063641025641,-0.0651280717948718,-0.0145949479381443,8882190,-0.0449,34
